"","phs","pas"
"1",1.21601027368047,1.18811831716518
"2",0.787840165410159,3.0810589109999
"3",1.4315593963447,1.53801897662133
"4",1.3698278188733,1.13699560436851
"5",0.956301321417235,1.41184553176071
"6",1.53928793190018,0.868279536265591
"7",1.22175403162806,1.50243776114461
"8",1.24612159316899,1.59056549279403
"9",0.499932618933654,2.65572566419551
"10",1.64071381748973,0.887768280631446
"11",1.32194062081422,1.11456599164955
"12",1.37096608018042,1.28928763508616
"13",0.847763082106679,0.956652102098988
"14",1.51667035084849,1.42793609473746
"15",0.96663287993331,1.42154548122601
"16",1.40469405601031,1.67366200218965
"17",1.21407188711777,1.16586495018532
"18",1.04042445005985,1.52691220973605
"19",3.54667354701834,0.990731207915874
"20",1.24227156181512,0.987533462183238
"21",2.68924501947929,0.423197366407322
"22",1.28054800959891,1.13458014801311
"23",1.53977697085348,1.54866564012906
"24",1.12590485337593,1.44142837962642
"25",0.93667109414363,1.08859025244527
"26",1.81045832461489,0.816654952467049
"27",0.847538653645499,2.9381884436102
"28",1.15307514207376,1.35263348424559
"29",1.59765933966126,1.72432485737209
"30",1.01538921342049,1.39377004187688
"31",0.957700915881744,1.61407590180335
"32",0.565155075477332,2.73645041638097
"33",3.46648634650601,0.876150389372954
"34",1.6115711878172,0.986583241575136
"35",1.22123300660721,1.0255437234058
"36",1.43092079759843,1.41976478064452
"37",1.24296140118941,1.11519946110234
"38",1.45445656796617,1.44085526545216
"39",0.96881506768866,1.64243444894444
"40",1.00927504042412,1.47858576932943
"41",2.80138772339047,0.74994963670087
"42",1.52531061348756,1.29572540465462
"43",0.886350756292522,2.91537418978498
"44",1.08338144841566,1.02298001176508
"45",1.02572430773542,1.0228763630905
"46",1.44650435674841,1.13779491564142
"47",1.50315805557468,1.7393532018324
"48",1.56431524324908,1.14110048319707
"49",1.21272692461197,1.17822508234097
"50",1.44731153138748,1.09178935264729
"51",1.05996734948797,1.18713160514961
"52",1.47072156005658,1.27954709800037
"53",1.17428338491759,0.940440924683279
"54",1.41094129213044,1.58414221869522
"55",0.482937093264652,2.85671816508002
"56",1.49062216658695,1.45324617276877
"57",1.20881700447465,1.43660844871705
"58",1.19231410519347,1.01544207426
"59",2.73349401360289,1.15873081675668
"60",1.49946291346407,1.09752848364023
"61",2.69506839438978,0.549628715355809
"62",1.2498497037594,1.35543808155955
"63",1.33221973703001,1.4386095104417
"64",1.04081099148573,2.90532986168503
"65",0.936169382471683,1.58202905940928
"66",0.854748605431949,1.35058857179598
"67",1.9639190078813,1.38358052921475
"68",1.00379175650169,1.1365379169896
"69",1.53863242491627,0.988145624401544
"70",1.26047244334717,1.34531864524375
"71",0.617889527526473,2.63946275343922
"72",3.09716906796744,0.671059730656922
"73",1.53792555785912,1.10751703929473
"74",1.27886376078004,1.23842795960893
"75",1.06944743832761,1.66496610394607
"76",1.71036704872662,1.40558077071025
"77",1.54194910253148,1.9286448494476
"78",1.22788060450762,0.886684311700143
"79",1.06822120592346,1.06887918899289
"80",1.01818595214466,1.4398155305225
"81",1.90320030004402,1.45608884157717
"82",1.2074611488421,1.03518770754853
"83",1.34428229223157,1.25943206822797
"84",1.22343924318471,1.61195538407919
"85",1.47781776054763,1.27081323728871
"86",0.935626929009554,1.27877882278686
"87",0.896937382305373,1.56767073698077
"88",1.19512838141286,1.34083105440987
"89",1.59104248145173,1.08600383093626
"90",1.32839781502398,1.51750227253411
"91",1.38640010104591,1.00995971665029
"92",1.16966638046467,1.06684189496216
"93",1.35343679396711,0.869155269298416
"94",1.36096888263476,1.06477635248397
"95",1.12936990470886,1.12173575791502
"96",1.14555798064466,1.60005128014742
"97",1.29339258761935,1.83468036693618
"98",2.92658336391272,0.977156616682396
"99",0.744903085186836,3.46307667248905
"100",0.905726958061132,1.57494205046093
"101",1.26853191325088,0.900323212689454
"102",0.980735405596753,1.38991039969175
"103",0.959578741070928,1.12402299673984
"104",0.989217935916848,2.90702509567313
"105",1.75383763064637,1.28788243926238
"106",2.96391513250433,0.702414000370147
"107",1.49929932182276,1.48844713779962
"108",1.42728876923982,1.17229210327423
"109",1.64262664101395,1.04602387772747
"110",0.900478276622752,1.4226147110375
"111",1.43493716990154,1.11544466341357
"112",1.65932304399848,1.46185802904686
"113",2.89103808874572,0.638342039988661
"114",0.656920971652225,3.17049467046201
"115",1.02793030403916,1.3006950371596
"116",1.34418908248231,1.3424595221605
"117",1.83168387897382,1.42086174238816
"118",1.09090498290973,1.31871555496199
"119",1.61561487456414,0.974761854012483
"120",1.06829565771091,0.936492443070091
"121",0.58762096405259,2.89899708451304
"122",1.08294978472312,1.87284381441692
"123",1.26979656312474,1.55932818351672
"124",1.21875886941521,0.991144056477364
"125",1.19878661333826,1.29180554125934
"126",1.60936624808958,1.17523446942747
"127",2.88755404538151,0.747721164596077
"128",0.926028975547677,1.2924339746986
"129",1.52472784284671,1.38055300412313
"130",1.08433020137908,1.41704056444598
"131",1.18642512611451,1.24028659346017
"132",1.4508416813272,1.08216400779619
"133",1.43375403637339,1.22628610174437
"134",2.99372047314949,0.62042361911027
"135",1.24716015155696,1.32377928156549
"136",2.55526195925935,1.13886994843537
"137",0.856495291640358,1.07343923836541
"138",1.48745904017952,1.29616258433411
"139",1.84889122306438,1.53521185825989
"140",1.26764488642864,1.10843641905319
"141",1.4959993425083,1.16745953989427
"142",0.719822287074425,3.06891949604438
"143",0.878522706131247,1.48225064906119
"144",0.649877243793728,2.89889957749314
"145",1.36954950526201,0.72984977540456
"146",1.50756472834288,1.32891979479069
"147",0.480887940810928,1.38211191163377
"148",1.03361022794203,0.973937662038772
"149",1.2652461960052,1.21513959681219
"150",1.08891221775951,1.45162901382133
"151",2.32958420815257,0.909782526320492
"152",1.44167836868436,1.13617114959114
"153",2.9752622686475,0.617870546308335
"154",1.37761349793402,1.94933186243847
"155",0.58401150875676,2.7161185044326
"156",1.34920504793092,1.32551663334014
"157",0.957948150693576,2.76543697181832
"158",1.277479577833,0.789809300513254
"159",1.9919677047243,1.30981337784368
"160",1.31923115461943,1.57088105360508
"161",0.798066960417238,1.03960695171773
"162",1.12831889118817,1.1888945979345
"163",1.2577810875549,1.12586336564735
"164",1.0692515994093,0.717071366774353
"165",2.68666572754598,0.473742563753229
"166",1.52209420802263,1.38059872893299
"167",1.03516722584215,0.978916840392765
"168",1.06126145729147,1.24496800451054
"169",1.41017297349369,1.57108582955778
"170",0.903784139544809,0.705455211567597
"171",1.43903077254975,1.18833361999852
"172",0.933561005869303,1.56002517572544
"173",0.913603477364292,1.30164155560297
"174",0.972682300092469,3.9120144614571
"175",1.30675545228378,1.65935699324068
"176",1.59596673283258,1.30518766037542
"177",0.752762566205535,2.39558865933454
"178",1.29120306181633,1.52854292759661
"179",1.6619307412721,0.894470066004967
"180",1.18387010485282,1.85588904524852
"181",0.789336998898999,1.20342296008483
"182",1.18242035535528,1.48270202286618
"183",2.54062298885345,0.614336623214413
"184",1.0188391852115,1.06243169035092
"185",1.0323333809551,1.11645275870133
"186",1.07566084954543,1.53785403962581
"187",1.41656199334601,1.35800035850173
"188",1.74569852032934,0.890961646921872
"189",1.36192636915421,1.39116952733812
"190",1.03382082927852,1.13542342343292
"191",1.47003365773301,1.33624254810574
"192",1.46368480237585,1.40604754132797
"193",1.70733717525827,1.61633697348785
"194",1.12663849944206,1.54669624839771
"195",1.08445804658809,0.841510482860936
"196",0.571273103459565,2.59197892540595
"197",1.10993743402404,1.343600696872
"198",2.66919786898349,0.881275902428506
"199",1.62028143904438,1.15269628607498
"200",1.60600527699601,1.61459657178768
"201",1.04549507710034,1.30528933490606
"202",0.975738549940181,1.00360892193342
"203",1.366801082498,1.37481451053086
"204",1.12495158924566,1.75055483798234
"205",1.27383779943363,1.00204524492751
"206",1.09773988343423,1.71481718546645
"207",1.23475022216725,0.942765512059405
"208",1.09955497158512,1.68862749408471
"209",0.876021063761324,3.74728232983268
"210",1.32271514512426,1.18498651930404
"211",1.71810487831117,1.1251348688692
"212",1.33992501009834,0.887968780845359
"213",0.729399429884121,2.84587392374598
"214",0.925250287614909,1.47148690371168
"215",1.5257918579838,0.976500104824094
"216",2.27407508117307,0.717545715803231
"217",2.08781788937068,1.28780671350432
"218",3.13388034388033,0.651240763804793
"219",1.44243888312226,1.42356283173538
"220",1.03471276810971,1.38766858717216
"221",1.10128879982586,1.05050127985832
"222",1.12757742848598,1.56605614105886
"223",1.34566031431337,1.24430921899311
"224",1.27939684894668,1.26513577256984
"225",1.11175574656959,1.23636458894835
"226",1.41897271612915,1.00392769663226
"227",1.25275803007894,1.32127979670566
"228",1.55514790964692,1.03732793422736
"229",1.28132013883789,1.70783612229645
"230",0.955851687513628,1.16643763038552
"231",1.22860774789634,1.52530459558861
"232",1.6370989777264,1.00633466408066
"233",0.857630445981318,2.89808030339444
"234",0.652279567193531,2.68127223700049
"235",1.1853587480631,1.31629204050036
"236",2.93136740783086,0.680537639109226
"237",1.08377426374518,1.49803076123552
"238",3.33014802376816,0.874595186546332
"239",1.70501521714644,0.981300595684034
"240",1.23614278651683,1.12338229015193
"241",0.865342002840432,1.3895483617264
"242",0.865572025737849,1.71286056371771
"243",1.17386569826534,1.51983953051873
"244",1.46455356761178,1.2205895824213
"245",1.62799134129713,1.5435856849042
"246",1.23148832209404,1.20508846720827
"247",0.870855296030562,3.53007426107528
"248",1.16453818710656,1.40150763543956
"249",1.40464160328292,0.829964605091394
"250",1.43540855306689,1.61798710897862
"251",1.62783141114443,1.37252854528737
"252",1.5187442344885,1.25754941327354
"253",1.1405999263707,1.19255641074913
"254",0.863435575641594,2.55279947134376
"255",1.09776338034892,1.31354619417915
"256",1.64921163300426,1.47501868487356
"257",3.16506708235723,0.869809030206223
"258",0.943857704504131,1.4463021766446
"259",2.62287768773248,1.09834338096026
"260",1.58289794638854,1.05682731260663
"261",1.12548173466294,1.23725937244172
"262",1.00334930751994,1.15429790957217
"263",1.28635076986711,1.56192684671348
"264",1.20467066960422,1.10543947314112
"265",1.17231023407696,1.27538056962865
"266",1.06861291044392,1.53197078044151
"267",1.44128004695519,0.75142894048439
"268",1.027752206365,1.59317315024915
"269",1.22297745219825,1.13382724423047
"270",0.901839076170995,2.47220185831427
"271",1.23093834914001,1.32930480176841
"272",1.9798804951703,1.08611432871688
"273",0.873770736945108,3.14461015868755
"274",1.35597037252808,1.03364094608191
"275",1.57098115408566,1.49346454345148
"276",1.09610948478571,0.998460823118231
"277",0.871591225480789,1.33034780322366
"278",1.19897367910131,1.42375489548987
"279",1.18127699046469,1.47395223614492
"280",2.40950205191544,1.10951816652554
"281",3.32178595082604,0.753594678517412
"282",2.18590072180307,1.22647594517894
"283",1.03065445560766,1.48596424652095
"284",1.15910986130056,1.24583734299819
"285",1.05953756722461,2.02354460947002
"286",1.51193348668263,1.28019770256458
"287",1.27198546936428,1.32614200322275
"288",1.29658804423161,1.88128724784135
"289",1.52122609323989,0.869324768198735
"290",1.37750184677282,0.980227883600073
"291",1.46419083595618,1.16643158458579
"292",1.41600020915194,1.1062882591776
"293",1.05355209740967,2.49685632752777
"294",1.10386811142093,0.855877671588246
"295",0.871196875443307,2.35807921774482
"296",1.14057191763078,1.43618626476829
"297",0.80593741080412,1.5354382135822
"298",0.930112072213553,2.1368201002759
"299",1.49123019690737,1.26213585740257
"300",1.37886934285283,1.08842340187228
"301",3.1402049646774,0.766981644743315
"302",0.786757693686529,1.19006227327515
"303",0.904920095075226,1.69941831497383
"304",2.90528754593083,0.939602720609011
"305",1.36992137296702,1.50764188576492
"306",1.75262759601278,1.65236361562072
"307",1.02171534061125,1.15599875295653
"308",0.788360598035801,3.04181957517569
"309",1.45735985071701,1.18165596183666
"310",1.36808170239975,0.963729813957613
"311",1.78572153825956,0.905428556912341
"312",1.27941620840268,1.45993289360556
"313",0.95266818658425,2.46374481146366
"314",1.8029694135107,1.20724354013392
"315",1.15406655229161,0.863584007680414
"316",1.19310185830175,1.14347119606947
"317",1.10443080738218,1.31999599895996
"318",1.21602269336691,1.51042061599087
